cowcode,year,repress_index,repress_index_lagged,police,gdp_WDI_log10,polity2_P4,pop_WDI_log10,cameo_protests,lji_LS,trade_WDI,subpolice_IDC
740,2008,1,1,0,12.76223354,10,8.107423671,31,0.987500012,34.39902043,0
740,2009,1,1,0,12.73804925,10,8.107369408,28,0.986500025,24.49089992,0
740,2010,2,1,0,12.75588247,10,8.10744741,33,0.985800028,28.61300771,0
750,1994,8,8,1,11.78139199,8,8.975708304,0,0.716400027,20.07814438,1
750,1995,8,8,1,11.81310106,9,8.984042157,34,0.718100011,22.86744871,1
750,1996,8,8,1,11.84470948,9,8.992272988,38,0.719399989,21.92948787,1
750,1997,8,8,1,11.86195118,9,9.000390702,82,0.719600022,22.61938687,1
750,1998,8,8,1,11.88801147,9,9.008380236,90,0.719600022,23.69947008,1
750,1999,8,8,1,11.92482336,9,9.016221685,175,0.717299998,24.81559804,1
750,2000,7,8,1,11.94119181,9,9.023900556,240,0.71450001,26.90092291,1
750,2001,8,7,1,11.96165266,9,9.031408499,362,0.708999991,25.99325475,1
750,2002,8,8,1,11.97786667,9,9.038746176,98,0.703599989,29.50866294,1
750,2003,7,8,1,12.0107281,9,9.04591851,218,0.699000001,30.59243613,1
750,2004,8,7,1,12.04384151,9,9.052933702,427,0.693799973,37.50381406,1
750,2005,8,8,1,12.07695704,9,9.059794296,510,0.690800011,42.00166962,1
750,2006,8,8,1,12.11062674,9,9.06650717,782,0.689700007,45.7244805,1
750,2007,8,8,1,12.14268349,9,9.073061638,684,0.689400017,45.68626868,1
750,2008,8,8,1,12.15588539,9,9.079423574,987,0.691600025,53.36822044,1
750,2009,8,8,1,12.18875417,9,9.085549656,732,0.695800006,46.27286964,1
750,2010,8,8,1,12.22417554,9,9.091414104,755,0.700200021,49.2552065,1
770,1994,5,6,0,10.97901251,8,8.080492145,0,0.451799989,35.3270506,1
770,1995,7,5,0,11.00004777,8,8.092639388,11,0.43720000999999997,36.13275367,1
770,1996,6,7,0,11.02060157,8,8.104996528,56,0.423299998,38.33012683,1
770,1997,6,6,0,11.02498617,7,8.117461651,18,0.379799992,36.8522661,1
770,1998,5,6,0,11.03592179,7,8.129829157,11,0.304100007,34.01172518,1
770,1999,6,5,0,11.05153453,-6,8.141840372,31,0.21860000499999999,32.31996281,1
770,2000,7,6,0,11.0696496,-6,8.153337878,20,0.119800001,28.12960732,1
770,2001,7,7,0,11.07817759,-6,8.164288605,129,0.095299996,30.37153377,1
770,2002,6,7,0,11.09195873,-5,8.174785546,10,0.113700002,30.53762992,1
770,2003,7,6,0,11.11251116,-5,8.184956392,29,0.120300002,32.84449575,1
770,2004,7,7,0,11.14338957,-5,8.194971143,120,0.126000002,30.30012871,1
770,2005,7,7,0,11.17547412,-5,8.204944381,60,0.139799997,35.25329003,1
770,2006,8,7,0,11.20150637,-5,8.214903763,166,0.167300001,35.68172966,1
770,2007,8,8,0,11.22200333,2,8.224812933,293,0.241400003,32.99042857,1
770,2008,8,8,0,11.22933109,5,8.234641242,86,0.297699988,35.59420149,1
770,2009,8,8,0,11.24145682,5,8.244340489,93,0.35530000900000003,32.07184826,1
770,2010,8,8,0,11.24838038,6,8.253882086,74,0.443800002,32.86892658,1
771,1994,5,3,1,10.70204112,6,8.052069105,0,0.503799975,22.86586455,0
771,1995,5,5,1,10.72373175,6,8.061339103,58,0.475800008,28.20949608,0
771,1996,5,5,1,10.74294329,6,8.07059168,76,0.466300011,26.07608772,0
771,1997,4,5,1,10.76201758,6,8.079761958,23,0.463200003,26.32551339,0
771,1998,5,4,1,10.78393847,6,8.088783732,25,0.462399989,27.8800634,0
771,1999,4,5,1,10.80376135,6,8.097568429,57,0.4542,28.38794056,0
771,2000,6,4,1,10.82616206,6,8.106047539,41,0.443399996,29.32171436,0
771,2001,4,6,1,10.84767092,6,8.11423958,120,0.430799991,32.09801707,0
771,2002,7,4,1,10.86400684,6,8.122144045,25,0.417400002,28.96738072,0
771,2003,8,7,1,10.88411761,6,8.129662838,36,0.39199999,27.6578849,0
771,2004,7,8,1,10.90629652,6,8.136677554,171,0.368900001,26.85823415,0
771,2005,8,7,1,10.93379269,6,8.143125719,132,0.331499994,34.39693486,0
771,2006,7,8,1,10.96184274,6,8.148976231,387,0.298099995,38.11192443,0
771,2007,8,7,1,10.9914643,-6,8.154303364,83,0.242799997,39.94238265,0
771,2008,7,8,1,11.01682867,-6,8.159278872,43,0.2403,42.62091403,0
771,2009,7,7,1,11.03820275,5,8.164129098,36,0.298200011,40.09279622,0
771,2010,6,7,1,11.0617502,5,8.169014057,78,0.351300001,37.80284267,0
775,2000,8,7,1,10.20370551,-7,7.669500055,1,0.128399998,1.165695583,0
775,2001,7,8,1,10.25037232,-7,7.67417307,4,0.127299994,0.917310272,0
775,2002,5,7,1,10.29968926,-7,7.678538145,1,0.122299999,0.511203519,0
775,2003,8,5,1,10.35599939,-7,7.682586388,9,0.107100002,0.365959629,0
775,2004,7,8,1,10.41124261,-8,7.686318779,13,0.0898,0.327856971,0
775,2005,7,7,1,10.46650222,-8,7.689752022,9,0.082800001,0.27389389200000003,0
775,2006,8,7,1,10.51987304,-8,7.692856169,8,0.081600003,0.247945769,0
775,2007,8,8,1,10.56905785,-8,7.69566967,286,0.082699999,0.217686642,0
775,2008,8,8,1,10.61145735,-6,7.698358452,25,0.092399999,0.183103591,0
775,2009,7,8,1,10.65501613,-6,7.701139238,10,0.114799999,0.167417639,0
775,2010,7,7,1,10.69496313,-6,7.704157538,5,0.1461,34.67858493,0
780,1994,6,6,1,10.4049905,5,7.257546035,0,0.559800029,79.4307907,NA
780,1995,8,6,1,10.42824331,5,7.261094163,0,0.561800003,81.63504909,NA
780,1996,8,8,1,10.44444052,5,7.264045036,4,0.563000023,78.87396371,NA
780,1997,7,8,1,10.47140419,5,7.266488057,1,0.56370002,80.13755331,NA
780,1998,7,7,1,10.49134433,5,7.268685573,5,0.563199997,78.49498913,NA
780,1999,6,7,1,10.50963089,5,7.270988065,11,0.561699986,78.75147835,NA
780,2000,8,6,1,10.534936890000001,5,7.273640107,8,0.561699986,88.6364417,NA
780,2001,6,8,1,10.52817287,6,7.276731259,56,0.561100006,80.89860153,NA
780,2002,5,6,1,10.54505867,6,7.280179447,3,0.557099998,76.33513178,NA
780,2003,4,5,1,10.57011974,5,7.283844594,17,0.550899982,75.33624733,NA
780,2004,3,4,1,10.59314598,5,7.287514038,7,0.544099987,79.4829449,NA
780,2005,4,3,1,10.61944119,5,7.291035408,40,0.538600028,73.60397296,NA
780,2006,6,4,1,10.65152902,6,7.294377418,12,0.532800019,71.26117849,NA
780,2007,7,6,1,10.68008736,6,7.297586408,10,0.525900006,68.60651166,NA
780,2008,7,7,1,10.70518868,6,7.300682073,13,0.518400013,63.36904361,NA
780,2009,8,7,1,10.72029228,5,7.303703691,20,0.512499988,49.14914153,NA
780,2010,7,8,1,10.75378024,3,7.306676674,34,0.50819999,46.36388695,NA
790,1994,2,5,0,9.920893208,5,7.323064395,0,0.491400003,50.43207274,0
790,1995,3,2,0,9.935701159,5,7.333972363,3,0.491600007,59.4905184,0
790,1996,2,3,0,9.958246168,5,7.344202636,4,0.490200013,58.4577687,0
790,1997,5,2,0,9.979636489,5,7.353815768,3,0.485000014,64.03553489,0
790,1998,7,5,0,9.992542814,5,7.362819431,0,0.479600012,56.70960129,0
790,1999,6,7,0,10.01129561,6,7.371251964,4,0.466800004,52.56698125,0
790,2000,7,6,0,10.03742013,6,7.379144282,18,0.441300005,55.710589,0
790,2001,7,7,1,10.05778097,6,7.386447347,66,0.397199988,55.79992108,0
790,2002,8,7,1,10.05830243,-6,7.393147313,0,0.326799989,46.2307185,0
790,2003,7,8,1,10.07510619,-6,7.399342632,58,0.294099987,44.24788362,0
790,2004,8,7,1,10.0949807,-6,7.405164338,247,0.2949,46.14728672,0
790,2005,8,8,1,10.10983369,-6,7.410684462,201,0.329899997,44.06294748,0
790,2006,8,8,1,10.12420558,6,7.416085937,536,0.398799986,44.76198776,0
790,2007,5,8,1,10.13877467,6,7.42131728,112,0.453399986,44.57927502,0
790,2008,6,5,1,10.16450904,6,7.425967256,115,0.488000005,46.03620635,0
790,2009,5,6,1,10.18376278,6,7.429486375,91,0.508099973,47.07944776,0
790,2010,6,5,1,10.20419208,6,7.431576227,31,0.525099993,45.98490577,0
811,1994,7,6,1,9.52047663,1,7.013591272,0,0.098899998,64.46803195,1
811,1995,6,7,1,9.56148803,1,7.027599836,0,0.109700002,77.76672805,1
811,1996,6,6,1,9.586373761,1,7.040717702,0,0.120999999,69.1615668,1
811,1997,6,6,1,9.603434748,-7,7.053024634,9,0.129700005,78.93464446,1
811,1998,8,6,1,9.623305233,2,7.064477008,75,0.152099997,75.619473,1
811,1999,5,8,1,9.675249885,2,7.07505246,6,0.174700007,94.17688808,1
811,2000,4,5,1,9.719444561,2,7.084763502,2,0.194999993,110.8852954,1
811,2001,3,4,1,9.750637267,2,7.093611052,2,0.212099999,113.7434771,1
811,2002,3,3,1,9.778308661,2,7.10166897,4,0.227500007,119.6929361,1
811,2003,4,3,1,9.813761997,2,7.10911137,17,0.240999997,123.0808122,1
811,2004,4,4,1,9.856497058,2,7.116158242,3,0.252400011,134.5114174,1
811,2005,4,4,1,9.910535602,2,7.122980677,6,0.262100011,136.8319301,1
811,2006,5,4,1,9.954962006,2,7.129616075,4,0.272500008,144.6144535,1
811,2007,6,5,1,9.997193151,2,7.136084891,4,0.284000009,138.2681469,1
811,2008,5,6,1,10.02532329,2,7.142509412,4,0.292499989,133.3202594,1
811,2009,5,5,1,10.02569964,2,7.149022065,9,0.298400015,105.1384754,1
811,2010,4,5,1,10.05085421,2,7.155706761,2,0.307000011,113.6037182,1
820,1994,3,2,1,11.06856802,4,7.300541139,0,0.469799995,179.9049427,1
820,1995,3,3,1,11.10928487,3,7.311491235,0,0.460500002,192.1132003,1
820,1996,1,3,1,11.15068891,3,7.322583391,3,0.450500011,181.7669825,1
820,1997,3,1,1,11.18138047,3,7.333705014,5,0.443399996,185.6651112,1
820,1998,3,3,1,11.14818296,3,7.344680149,145,0.43720000999999997,209.4922028,1
820,1999,3,3,1,11.17405108,3,7.355284782,47,0.432000011,217.5709194,1
820,2000,6,3,1,11.21091483,3,7.365380465,62,0.42750001,220.406789,1
820,2001,3,6,1,11.21315636,3,7.374915416,35,0.423099995,203.364636,1
820,2002,2,3,1,11.23596,3,7.383965925,1,0.416700006,199.3562327,1
820,2003,3,2,1,11.26040056,3,7.392676188,4,0.413500011,194.1951291,1
820,2004,4,3,1,11.28890398,3,7.401239408,10,0.414799988,210.3742659,1
820,2005,3,4,1,11.31146353,3,7.409774433,4,0.416599989,203.8546446,1
820,2006,4,3,1,11.33506656,3,7.418333796,27,0.418900013,202.5771468,1
820,2007,4,4,1,11.36159375,3,7.426842468,47,0.415600002,192.4655064,1
820,2008,4,4,1,11.38208732,6,7.435143421,22,0.412600011,176.6683248,1
820,2009,3,4,1,11.37546425,6,7.443028797,47,0.409200013,162.5589705,1
820,2010,3,3,1,11.40656913,6,7.450372834,13,0.416000009,157.9447649,1
830,1994,1,0,0,10.98633063,-2,6.533905198,0,0.372299999,316.2165476,0
830,1995,2,1,0,11.01652776,-2,6.547098254,0,0.385899991,345.4592639,0
830,1996,3,2,0,11.04782372,-2,6.564749365,0,0.398900002,334.9111633,0
830,1997,3,3,0,11.08253046,-2,6.579330551,0,0.412999988,323.8644221,0
830,1998,1,3,0,11.07288928,-2,6.594084457,0,0.429500014,312.0792557,0
830,1999,2,1,0,11.09706286,-2,6.597555114,0,0.439599991,336.4848464,0
830,2000,2,2,0,11.13464559,-2,6.605077278,0,0.444099993,364.3645205,0
830,2001,1,2,0,11.12997654,-2,6.616791746,1,0.446999997,349.2921057,0
830,2002,1,1,0,11.14665507,-2,6.62075529,0,0.448300004,349.746014,0
830,2003,0,1,0,11.16592062,-2,6.614351475,0,0.447100013,377.2185643,0
830,2004,1,0,0,11.20659923,-2,6.61978848,1,0.441399992,401.5237125,0
830,2005,2,1,0,11.23743817,-2,6.629996621,3,0.432700008,420.4305129,0
830,2006,3,2,0,11.27488491,-2,6.643587386,3,0.41170001,425.3633995,0
830,2007,1,3,0,11.31239953,-2,6.661680106,2,0.387899995,394.2884719,0
830,2008,1,1,0,11.32043918,-2,6.684791161,7,0.369300008,437.3267149,0
830,2009,0,1,0,11.32096423,-2,6.697889265,0,0.349599987,358.1928118,0
830,2010,1,0,0,11.37986548,-2,6.705584238,0,0.341899991,369.6855558,0
840,1994,5,4,0,11.00221359,8,7.833662469,0,0.50059998000000006,73.95955656,0
840,1995,7,5,0,11.0220694,8,7.843756407,7,0.497200012,80.53853431,0
840,1996,6,7,0,11.04674482,8,7.85370885,16,0.499599993,89.799955979999993,0
840,1997,6,6,0,11.06870151,8,7.863506558,5,0.507600009,108.2503174,0
840,1998,5,6,0,11.06618797,8,7.873157865,3,0.515100002,98.66223933,0
840,1999,6,5,0,11.0793694,8,7.882672088,21,0.524800003,94.90945774,0
840,2000,8,6,0,11.09811741,8,7.892048693,64,0.526300013,104.7298557,0
840,2001,6,8,0,11.1105089,8,7.901310478,127,0.520399988,98.9089405,0
840,2002,6,6,0,11.12605994,8,7.910439006,16,0.506200016,102.4350769,0
840,2003,6,6,0,11.14712577,8,7.919349944,27,0.494800001,101.8493332,0
840,2004,7,6,0,11.17528272,8,7.92793746,27,0.488000005,102.6425178,0
840,2005,7,7,0,11.19555097,8,7.936142876,141,0.489399999,97.8785524,0
840,2006,8,7,0,11.21774444,8,7.943932917,69,0.486000001,94.94082815,0
840,2007,7,8,0,11.24556942,8,7.951364149,23,0.491299987,86.61941003,0
840,2008,7,7,0,11.26323828,8,7.958573271,74,0.492000014,76.28226604,0
840,2009,7,7,0,11.26819873,8,7.965738511,27,0.50150001,65.59038397,0
840,2010,7,7,0,11.30014095,8,7.972974345,5,0.519500017,71.41949026,0
850,1994,5,7,1,11.60638137,-7,8.287616918,0,0.180700004,51.87710105,0
850,1995,5,5,1,11.64068909,-7,8.294321275,36,0.194999993,53.95859006,0
850,1996,7,5,1,11.67338129,-7,8.300815462,62,0.212200001,52.26474366,0
850,1997,8,7,1,11.69332764,-7,8.307124581,44,0.236100003,55.99385881,0
850,1998,8,8,1,11.63221325,-5,8.31328621,481,0.272300005,96.18619236,0
850,1999,8,8,1,11.63563552,6,8.319345884,294,0.317099988,62.94391286,0
850,2000,7,8,1,11.65649493,6,8.325338755,187,0.347299993,71.43687592,0
850,2001,7,7,1,11.67203687,6,8.331280314,414,0.371499985,69.79320753,0
850,2002,7,7,1,11.69115048,6,8.337175216,52,0.39379999,59.07946177,0
850,2003,7,7,1,11.71143011,6,8.343033164,124,0.412600011,53.61649375,0
850,2004,7,7,1,11.73274749,8,8.348860864,93,0.430000007,59.76129484,0
850,2005,7,7,1,11.756792,8,8.354664345,110,0.442200005,63.98793587,0
850,2006,4,7,1,11.78004859,8,8.360438642,165,0.452899992,56.65712681,0
850,2007,5,4,1,11.8067652,8,8.366187992,50,0.450500011,54.82924998,0
850,2008,5,5,1,11.83212746,8,8.371935145,88,0.453000009,58.56139963,0
850,2009,5,5,1,11.85177919,8,8.377707866,77,0.460500002,45.51212137,0
850,2010,5,5,1,11.87800102,8,8.383517745,111,0.477400005,46.70127388,0
860,2004,1,2,1,9.28630078,6,5.987618454,8,0.814899981,112.2904889,NA
860,2005,3,1,1,9.419456645,6,5.997882001,11,0.796199977,106.5817647,NA
860,2006,2,3,1,9.570756894,7,6.007078329,76,0.717999995,136.4863429,NA
860,2007,3,2,1,9.593042564,7,6.015524052,15,0.6875,138.6680339,NA
860,2008,1,3,1,9.634131999,7,6.023429846,6,0.685000002,128.8878994,NA
860,2009,2,1,1,9.607067472,7,6.031116278,1,0.694199979,156.3119715,NA
860,2010,1,2,1,9.601947201,7,6.038827922,0,0.734200001,150.9082971,NA
90,1994,6,4,1,10.36856132,3,7.007419032,0,0.330300003,42.3708927,0
90,1995,6,6,1,10.38953776,3,7.017387688,4,0.348100007,44.68943034,0
90,1996,5,6,1,10.40219693,8,7.027213956,2,0.375800014,40.39295296,0
90,1997,4,5,1,10.42074802,8,7.036933513,0,0.397700012,41.55195116,0
90,1998,3,4,1,10.44191054,8,7.046631752,0,0.406100005,44.42373996,0
90,1999,4,3,1,10.45830476,8,7.056417063,0,0.409299999,46.36050685,0
90,2000,6,4,1,10.47370169,8,7.066353622,5,0.416000009,49.1455879,0
90,2001,4,6,1,10.48371559,8,7.076456421,13,0.421700001,69.54454875,0
90,2002,4,4,1,10.50019162,8,7.086674687,6,0.429100007,66.03186022,0
90,2003,3,4,1,10.51104593,8,7.09692662,2,0.435099989,65.95964928,0
90,2004,3,3,1,10.52452392,8,7.107105625,6,0.442299992,69.07811774,0
90,2005,2,3,1,10.53845652,8,7.117139595,34,0.44569999,66.04865537,0
90,2006,3,2,1,10.56121379,8,7.127008238,5,0.446799994,66.81818595,0
90,2007,2,3,1,10.58776362,8,7.136730933,20,0.451000005,67.89849678,0
90,2008,2,2,1,10.60178439,8,7.146327393,9,0.460099995,64.12522745,0
90,2009,2,2,1,10.60406297,8,7.155829668,10,0.475300014,57.10599333,0
90,2010,2,2,1,10.61634955,8,7.165256705,3,0.491899997,62.11493227,0
900,1994,2,0,0,11.82152728,10,7.251759855,0,0.983299971,36.52612843,1
900,1995,0,2,0,11.83787556,10,7.257006218,2,0.983399987,37.80155166,1
900,1996,1,0,0,11.854402,10,7.262712063,32,0.98360002,38.33233194,1
900,1997,1,1,0,11.87129499,10,7.267570627,29,0.984300017,38.07481123,1
900,1998,1,1,0,11.89073,10,7.272096999,33,0.984600008,40.07043056,1
900,1999,1,1,0,11.91222365,10,7.277058836,24,0.984799981,39.13464841,1
900,2000,1,1,0,11.92897777,10,7.282236809,66,0.984799981,41.02901118,1
900,2001,1,1,0,11.93728313,10,7.288092655,75,0.984600008,44.36520836,1
900,2002,1,1,0,11.95432261,10,7.293393496,75,0.983799994,41.55727587,1
900,2003,1,1,0,11.96710035,10,7.298752675,77,0.98299998,40.29614463,1
900,2004,1,1,0,11.98436572,10,7.303787678,88,0.98210001,37.12073437,1
900,2005,1,1,0,11.99806264,10,7.309519451,170,0.981299996,39.27118264,1
900,2006,1,1,0,12.01003268,10,7.315926284,180,0.981299996,41.60422709,1
900,2007,1,1,0,12.02641477,10,7.318639228,142,0.981000006,42.05143968,1
900,2008,1,1,0,12.04201998,10,7.327342584,116,0.979799986,42.8703327,1
900,2009,2,1,0,12.05034882,10,7.336293589,98,0.978600025,45.79790421,1
900,2010,1,2,0,12.05923767,10,7.343048995,77,0.976999998,40.64967173,1
91,1994,3,3,1,9.927732163,6,6.744211594,0,0.419800013,100.3178253,0
91,1995,2,3,1,9.953812939,6,6.756561108,0,0.421700001,102.4488824,0
91,1996,2,2,1,9.961862555,6,6.768993752,2,0.422600001,115.4508476,0
91,1997,2,2,1,9.98138628,6,6.781446521,6,0.4208,118.848359,0
91,1998,3,2,0,9.99670509,6,6.793818732,2,0.414299995,122.0504682,0
91,1999,5,3,0,9.993498389,7,6.805986602,2,0.410899997,120.1260891,0
91,2000,2,5,0,10.02406285,7,6.817863324,3,0.407999992,120.3921646,0
91,2001,2,2,0,10.03573136,7,6.829426773,5,0.402999997,115.9430717,0
91,2002,2,2,0,10.05173762,7,6.840687171,0,0.399199992,117.9974545,0
91,2003,3,2,0,10.07104936,7,6.851644699,14,0.396899998,122.2482772,0
91,2004,4,3,0,10.09730595,7,6.862307507,6,0.393099993,135.4617587,0
91,2005,3,4,0,10.12281908,7,6.872679734,2,0.389699996,136.489768,0
91,2006,3,3,0,10.15044281,7,6.882769108,10,0.386000007,133.1318351,0
91,2007,4,3,0,10.17651959,7,6.892568616,14,0.38440001,135.0706349,0
91,2008,4,4,0,10.194519,7,6.902054862,6,0.384499997,135.7489552,0
91,2009,6,4,0,10.18382805,7,6.911198905,125,0.386500001,96.90500602,0
91,2010,5,6,0,10.19973721,7,6.919991243,3,0.390799999,109.4418382,0
92,1994,2,3,1,10.13321996,7,6.74522466,0,0.458299994,55.14864864,0
92,1995,0,2,1,10.15331163,7,6.750400386,3,0.467900008,59.36075434,0
92,1996,3,0,1,10.15684833,7,6.755107534,1,0.473699987,55.28185673,0
92,1997,1,3,1,10.17025415,7,6.759387086,0,0.475400001,63.55709275,0
92,1998,2,1,1,10.18163076,7,6.763260608,1,0.471899986,60.87229075,0
92,1999,3,2,1,10.19091384,7,6.766773073,2,0.469300002,60.99048962,0
92,2000,2,3,1,10.19577692,7,6.769963081,0,0.46509999,68.7100889,0
92,2001,1,2,1,10.19957045,7,6.772835367,4,0.459899992,65.89073854,0
92,2002,2,1,1,10.20638235,7,6.775401878,0,0.456400007,65.91909078,0
92,2003,3,2,1,10.21311458,7,6.777722318,0,0.452199996,68.23698248,0
92,2004,3,3,1,10.21696608,7,6.779870328,13,0.44569999,69.78226418,0
92,2005,3,3,1,10.22856811,7,6.781907746,3,0.438300014,69.71580503,0
92,2006,3,3,1,10.24703099,7,6.783860648,12,0.431499988,73.45558403,0
92,2007,4,3,1,10.25503713,7,6.785743286,5,0.429899991,77.62105193,0
92,2008,3,4,1,10.26606107,7,6.787585431,1,0.433999985,80.66597394,0
92,2009,3,3,1,10.25690533,8,6.789417539,0,0.441900015,66.07119117,0
92,2010,3,3,1,10.26594929,8,6.791260702,4,0.451400012,73.53696878,0
920,1994,0,0,0,10.97109391,10,6.558708571,0,0.974699974,58.81456954,0
920,1995,0,0,0,10.99113277,10,6.565068222,2,0.974600017,56.91425246,0
920,1996,0,0,0,11.00658155,10,6.571941635,2,0.97299999,55.11617096,0
920,1997,0,0,0,11.01536814,10,6.577641135,3,0.972299993,55.24686352,0
920,1998,0,0,0,11.01879201,10,6.581494542,6,0.97240001,57.89601782,0
920,1999,0,0,0,11.04186226,10,6.583776693,23,0.973100007,61.40123113,0
920,2000,0,0,0,11.05429507,10,6.586328451,19,0.975000024,68.51692688,0
920,2001,0,0,0,11.06910544,10,6.588887688,4,0.975099981,67.23382435,0
920,2002,1,0,0,11.08896843,10,6.596432142,2,0.974799991,62.65599456,0
920,2003,1,1,0,11.1083485,10,6.605003198,7,0.974300027,57.91476935,0
920,2004,1,1,0,11.12552355,10,6.611457766,23,0.972199976,58.79955227,0
920,2005,1,1,0,11.13971226,10,6.616359967,7,0.970000029,58.01874344,0
920,2006,1,1,0,11.15189363,10,6.621653951,6,0.967499971,59.56586409,0
920,2007,1,1,0,11.16478396,10,6.625703346,21,0.966300011,58.37106494,0
920,2008,0,1,0,11.16038148,10,6.629389209,5,0.963500023,64.33671909,0
920,2009,0,0,0,11.15945289,10,6.633730973,19,0.959900022,55.16162079,0
920,2010,0,0,0,11.16608657,10,6.638559138,9,0.957599998,58.22527208,0
93,1994,3,3,1,9.685589002,6,6.658870164,0,0.442699999,39.08121629,0
93,1995,3,3,1,9.710533794,8,6.667656977,8,0.484299988,44.03979441,0
93,1996,3,3,1,9.737247881,8,6.675922899,2,0.524200022,48.4828383,0
93,1997,2,3,1,9.754141936,8,6.683736766,8,0.541999996,58.00553065,0
93,1998,3,2,1,9.769969611,8,6.691138716,5,0.550599992,57.01371507,0
93,1999,3,3,1,9.799499363,8,6.69819105,8,0.555599988,62.53764452,0
93,2000,3,3,1,9.816956726,8,6.704948165,1,0.558700025,61.29849746,0
93,2001,3,3,1,9.829628818,8,6.711416272,0,0.555400014,57.98013155,0
93,2002,3,3,1,9.832890851,8,6.71761459,1,0.553900003,58.09128441,0
93,2003,3,3,1,9.843702554,8,6.723629519,20,0.552900016,62.17506589,0
93,2004,3,3,1,9.866181118,8,6.729564465,8,0.549700022,67.19531678,0
93,2005,3,3,1,9.884392128,8,6.735494305,23,0.546999991,71.64572371,0
93,2006,3,3,1,9.90206109,8,6.741448095,13,0.548399985,87.30961477,0
93,2007,2,3,1,9.923563867,9,6.747416081,4,0.553600013,93.02592187,0
93,2008,3,2,1,9.938233792,9,6.7533863180000004,12,0.563300014,96.7941046,0
93,2009,3,3,1,9.923692533,9,6.759329794,15,0.575100005,86.99286696,0
93,2010,4,3,1,9.942436631,9,6.765226213,8,0.593299985,100.3635333,0
95,1994,2,2,0,10.11016131,9,6.428801281,0,0.509199977,143.6090328,NA
95,1995,4,2,0,10.1177029,9,6.437697937,1,0.504499972,146.90538,NA
95,1996,1,4,0,10.13506894,9,6.446582365,8,0.498400003,156.0066153,NA
95,1997,1,1,0,10.16225944,9,6.45544073,0,0.492500007,165.343715,NA
95,1998,0,1,0,10.19302711,9,6.464238496,3,0.486600012,151.2684728,NA
95,1999,2,0,0,10.20971457,9,6.472931302,0,0.478300005,126.6863149,NA
95,2000,2,2,0,10.22135002,9,6.481489639,0,0.462300003,133.9889395,NA
95,2001,1,2,0,10.22383692,9,6.489909004,7,0.448199987,130.098368,NA
95,2002,0,1,0,10.23341167,9,6.498198588,2,0.437599987,121.851866,NA
95,2003,1,0,0,10.2513023,9,6.506376213,7,0.434199989,114.6933669,NA
95,2004,1,1,0,10.28279995,9,6.514462213,17,0.4278,123.6525612,NA
95,2005,2,1,0,10.31295941,9,6.522472533,14,0.41870001,135.6943166,NA
95,2006,1,2,0,10.34899899,9,6.530413078,0,0.425099999,137.895702,NA
95,2007,1,1,0,10.39815491,9,6.538281467,2,0.440899998,149.5701114,NA
95,2008,1,1,0,10.43897733,9,6.546074064,8,0.451900005,166.6985781,NA
95,2009,1,1,0,10.4443423,9,6.553787787,0,0.461499989,138.9800994,NA
95,2010,4,1,0,10.46894223,9,6.561421856,14,0.485500008,148.2739646,NA
