year,ifs,cowcode,country.x,police,polity2_P4,additive_FA,additive_FA_lagged,gdp_WDI_log10,gdp_WDI,pop_WDI_log10,pop_WDI,cameo_protests,trade_WDI,lji_LS,repress_index,repress_index_lagged,geocode,countryname,auton,author
2002,SWE,380,Sweden,0,10,8,8,11.6140436,411000000000,6.950606181,8924958,3,77.18055525,0.974600017,0,0,Sweden,Sweden,0,1
2002,TCD,483,Chad,1,-2,4,3,9.669722799,4674366912,6.955169606,9019233,0,126.3508078,0.022299999,4,5,Chad,Chad,0,0
2002,USA,2,United States of America,0,10,6,5,13.11288305,13000000000000,8.458826923,287625193,0,22.15427178,0.988099992,2,3,United States,USA,1,1
2002,VEN,101,Venezuela,1,6,4,4,11.43506359,272000000000,7.399680781,25100408,69,48.57571065,0.388999999,4,4,Venezuela,Venezuela,0,1
2003,ARG,160,Argentina,1,8,5,4,11.44887012,281000000000,7.580786663,38087868,39,40.64474803,0.469799995,3,4,Argentina,Argentina,0,1
2003,AUS,900,Australia,0,10,7,7,11.96710035,927000000000,7.298752675,19895400,77,40.29614463,0.98299998,1,1,Australia,Australia,0,1
2003,AUT,305,Austria,1,10,6,7,11.54363105,350000000000,6.909632131,8121423,4,86.38738242,0.971499979,2,1,Austria,Austria,0,1
2003,BEL,211,Belgium,0,10,8,8,11.6249315,422000000000,7.01603553,10376133,6,132.7155528,0.959699988,0,0,Belgium,Belgium,0,1
2003,BEN,434,Benin,1,6,6,7,9.735611705,5440160403,6.876249892,7520555,0,48.72235439,0.417699993,2,1,Benin,Benin,0,1
2003,BGD,771,Bangladesh,1,6,0,1,10.88411761,76580396942,8.129662838,134791603,36,27.6578849,0.39199999,8,7,Bangladesh,Bangladesh,0,0
2003,BGR,355,Bulgaria,1,9,5,6,10.57236545,37356436984,6.890718663,7775327,5,79.62521351,0.526499987,3,2,Bulgaria,Bulgaria,0,0
2003,BHR,692,Bahrain,1,-7,7,7,10.23495794,17177420213,5.891374636,778708,13,128.0915822,0.218500003,1,1,Bahrain,Bahrain,0,0
2003,BLR,370,Belarus (Byelorussia),1,-7,5,5,10.52939975,33837615083,6.991081981,9796749,6,134.1418523,0.167899996,3,3,Belarus,Belarus,0,0
2003,BRA,140,Brazil,1,8,4,4,12.21113924,1630000000000,8.259615966,181809246,34,28.14038472,0.531099975,4,4,Brazil,Brazil,0,1
2003,BWA,571,Botswana,1,8,7,7,9.978969757,9527298168,6.239148764,1734398,0,85.83404252,0.907999992,1,1,Botswana,Botswana,0,1
2003,CAF,482,Central African Republic,1,-1,4,4,9.197230972,1574820183,6.588963897,3881181,1,36.231226,0.218400002,4,4,Central African Republic,Cent. Af. Rep.,0,0
2003,CAN,20,Canada,0,10,7,7,12.11869781,1310000000000,7.50029176,31644028,17,70.08726587,0.981700003,1,1,Canada,Canada,0,1
2003,CHL,155,Chile,1,9,6,8,11.20475738,160000000000,7.200019731,15849652,28,66.31628662,0.910000026,2,0,Chile,Chile,0,0
2003,CIV,437,Cote D<U+0092>Ivoire,1,0,2,3,10.33559128,21656650171,7.245503044,17599610,7,75.26749055,0.292199999,6,5,Ivory Coast,Cote d'Ivoire,0,0
2003,COL,100,Colombia,1,7,0,2,11.31912272,209000000000,7.617879254,41483869,4,36.51618352,0.452800006,8,6,Colombia,Colombia,0,1
2003,CUB,40,Cuba,0,-7,4,4,10.62396669,42069435823,7.05034816,11229183,7,26.58713358,0.075099997,4,4,Cuba,Cuba,0,0
2003,CZE,316,Czech Republic,0,10,7,8,11.21633484,165000000000,7.008344544,10193998,10,95.01519722,0.765299976,1,0,Czech Republic,Czech Rep.,0,1
2003,DEU,255,German Federal Republic,0,10,7,7,12.49726008,3140000000000,7.91663382,82534176,0,61.84931971,0.978200018,1,1,Germany,FRG/Germany,0,1
2003,DOM,42,Dominican Republic,1,8,4,5,10.55933121,36251936496,6.946958827,8850317,31,84.44950319,0.474599987,4,3,Dominican Republic,Dom. Rep.,0,0
2003,ECU,130,Ecuador,1,6,3,5,10.71327639,51674512422,7.126120948,13369678,16,47.24163069,0.473199993,5,3,Ecuador,Ecuador,0,0
2003,EGY,651,Egypt,1,-6,2,2,11.17366402,149000000000,7.862287035,72826097,24,46.17964072,0.340299994,6,6,Egypt,Egypt,0,0
2003,ESP,230,Spain,0,10,5,7,12.10285202,1270000000000,7.625185283,42187645,21,53.4636891,0.91140002,3,1,Spain,Spain,1,1
2003,FRA,220,France,1,9,5,7,12.38500714,2430000000000,7.794103676,62244886,57,50.79783352,0.700999975,3,1,France,France,1,1
2003,GHA,452,Ghana,0,6,6,6,10.32194629,20986803038,7.317024359,20750299,1,97.28714571,0.433299989,2,2,Ghana,Ghana,0,0
2003,GRC,350,Greece,1,10,5,7,11.45931256,288000000000,7.038543468,10928070,26,48.19005372,0.799000025,3,1,Greece,Greece,1,0
2003,HUN,310,Hungary,0,10,7,7,11.083671,121000000000,7.005590238,10129552,5,116.6061743,0.871500015,1,1,Hungary,Hungary,0,0
2003,IND,750,India,1,9,1,0,12.0107281,1030000000000,9.04591851,1111523144,218,30.59243613,0.699000001,7,8,India,India,0,1
2003,ITA,325,Italy/Sardinia,1,10,6,7,12.3257865,2120000000000,7.75825468,57313203,6,46.14884478,0.795400023,2,1,Italy,Italy,1,1
2003,MAR,600,Morocco,1,-6,4,4,10.8289925,67451637211,7.47396675,29782884,0,58.32774268,0.313699991,4,4,Morocco,Morocco,0,0
2003,MEX,70,Mexico,1,8,3,2,11.96582752,924000000000,8.013178707,103081020,16,50.20568946,0.490700006,5,6,Mexico,Mexico,0,1
2003,MOZ,541,Mozambique,1,5,5,4,9.826782113,6710920789,7.286256567,19331100,0,68.1578544,0.307799995,3,4,Mozambique,Mozambique,0,0
2003,MYS,820,Malaysia,1,3,5,6,11.26040056,182000000000,7.392676188,24698819,4,194.1951291,0.413500011,3,2,Malaysia,Malaysia,0,1
2003,NGA,475,Nigeria,1,4,2,3,11.34609858,222000000000,8.120246873,131900631,30,49.33496486,0.36649999,6,5,Nigeria,Nigeria,0,0
2003,NPL,790,Nepal,1,-6,1,0,10.07510619,11887928617,7.399342632,25080872,58,44.24788362,0.294099987,7,8,Nepal,Nepal,0,1
2003,PHL,840,Philippines,0,8,2,2,11.14712577,140000000000,7.919349944,83051971,27,101.8493332,0.494800001,6,6,Philippines,Philippines,1,1
2003,SGP,830,Singapore,0,-2,8,7,11.16592062,147000000000,6.614351475,4114826,0,377.2185643,0.447100013,0,1,Singapore,Singapore,0,0
2003,SLV,92,El Salvador,1,7,5,6,10.21311458,16334828454,6.777722318,5994077,0,68.23698248,0.452199996,3,2,El Salvador,El Salvador,0,0
2003,SWE,380,Sweden,0,10,7,8,11.62368337,420000000000,6.95222216,8958229,2,75.58336447,0.97420001,1,0,Sweden,Sweden,0,1
2003,TCD,483,Chad,1,-2,4,4,9.729368248,5362511644,6.971921057,9373916,0,83.37891496,0.023399999,4,4,Chad,Chad,0,0
2003,USA,2,United States of America,0,10,6,6,13.12513304,13300000000000,8.462559605,290107933,0,22.47710057,0.987500012,2,2,United States,USA,1,1
2003,VEN,101,Venezuela,1,6,4,4,11.40000407,251000000000,7.407418508,25551624,91,50.57700738,0.373600006,4,4,Venezuela,Venezuela,0,1
2004,ARG,160,Argentina,1,8,4,5,11.48641489,306000000000,7.585370161,38491972,85,40.69264611,0.47240001,4,3,Argentina,Argentina,0,1
2004,AUS,900,Australia,0,10,7,7,11.98436572,965000000000,7.303787678,20127400,88,37.12073437,0.98210001,1,1,Australia,Australia,0,1
2004,AUT,305,Austria,1,10,7,6,11.55535084,359000000000,6.912326551,8171966,6,90.79234569,0.970700026,1,2,Austria,Austria,0,1
2004,BEL,211,Belgium,0,10,7,8,11.64017026,437000000000,7.017915105,10421137,4,136.9184053,0.95690000099999994,1,0,Belgium,Belgium,0,1
2004,BEN,434,Benin,1,6,7,6,9.75443544,5681139327,6.889301927,7750004,1,46.37025873,0.397000015,1,2,Benin,Benin,0,1
2004,BGD,771,Bangladesh,1,6,1,0,10.90629652,80592852042,8.136677554,136986432,171,26.85823415,0.368900001,7,8,Bangladesh,Bangladesh,0,0
2004,BGR,355,Bulgaria,1,9,5,5,10.59945137,39760457561,6.887440621,7716860,1,93.78081709,0.535600007,3,3,Bulgaria,Bulgaria,0,0
2004,BHR,692,Bahrain,1,-7,6,7,10.26426443,18376569149,5.918996458,829844,31,140.73731,0.216600001,2,1,Bahrain,Bahrain,0,0
2004,BLR,370,Belarus (Byelorussia),1,-7,3,5,10.57647882,37711935083,6.988119357,9730146,49,142.1365104,0.166199997,5,3,Belarus,Belarus,0,0
2004,BRA,140,Brazil,1,8,4,4,12.23546027,1720000000000,8.26483312,184006481,31,29.67825248,0.52670002,4,4,Brazil,Brazil,0,1
2004,BWA,571,Botswana,1,8,7,7,9.990564819,9785089873,6.246874364,1765527,1,90.99782289,0.915799975,1,1,Botswana,Botswana,0,1
2004,CAF,482,Central African Republic,1,-1,3,4,9.222515877,1669228829,6.597681477,3959875,1,33.24395492,0.200100005,5,4,Central African Republic,Cent. Af. Rep.,0,0
2004,CAN,20,Canada,0,10,7,7,12.13537121,1370000000000,7.504343818,31940655,14,70.43207563,0.98180002,1,1,Canada,Canada,0,1
2004,CHL,155,Chile,1,9,6,6,11.2349903,172000000000,7.204526157,16014971,58,69.73366335,0.920400023,2,2,Chile,Chile,0,0
2004,CIV,437,Cote D<U+0092>Ivoire,1,0,2,2,10.34090812,21923410906,7.254560016,17970494,65,84.60668736,0.280499995,6,6,Ivory Coast,Cote d'Ivoire,0,0
2004,COL,100,Colombia,1,7,0,0,11.34168771,220000000000,7.624033982,42075955,18,35.86342693,0.442900002,8,8,Colombia,Colombia,0,1
2004,CUB,40,Cuba,0,-7,4,4,10.6483314,44497068633,7.051166613,11250365,13,31.31141533,0.087899998,4,4,Cuba,Cuba,0,0
2004,CZE,316,Czech Republic,0,10,6,7,11.23713891,173000000000,7.008476721,10197101,14,113.8683352,0.737999976,2,1,Czech Republic,Czech Rep.,0,1
2004,DEU,255,German Federal Republic,0,10,7,7,12.50239707,3180000000000,7.916539536,82516260,0,66.22619911,0.977900028,1,1,Germany,FRG/Germany,0,1
2004,DOM,42,Dominican Republic,1,8,4,4,10.57035213,37183659943,6.953007552,8974444,8,81.35142294,0.472900003,4,4,Dominican Republic,Dom. Rep.,0,0
2004,ECU,130,Ecuador,1,6,5,3,10.74754788,55917517446,7.13342355,13596388,61,50.66524037,0.469599992,3,5,Ecuador,Ecuador,0,0
2004,EGY,651,Egypt,1,-6,2,2,11.19108196,155000000000,7.870240417,74172073,16,57.81990521,0.333600014,6,6,Egypt,Egypt,0,0
2004,ESP,230,Spain,0,10,7,5,12.1162058,1310000000000,7.632678888,42921895,38,54.52418269,0.910399973,1,3,Spain,Spain,1,1
2004,FRA,220,France,1,9,6,5,12.39712625,2500000000000,7.797301445,62704895,56,51.92500788,0.696200013,2,3,France,France,1,1
2004,GEO,372,Georgia,0,7,4,4,9.937028575,8650248324,6.594098501,3927340,55,79.7380139,0.357600003,4,4,Georgia,Georgia,1,0
2004,GHA,452,Ghana,0,8,6,6,10.3456102,22162064006,7.327814919,21272323,1,99.67033435,0.441399992,2,2,Ghana,Ghana,0,0
2004,GRC,350,Greece,1,10,6,5,11.48075409,303000000000,7.039617972,10955141,7,49.8984416,0.784699976,2,3,Greece,Greece,1,0
2004,GTM,90,Guatemala,1,8,5,5,10.52452392,33459844950,7.107105625,12796925,6,69.07811774,0.442299992,3,3,Guatemala,Guatemala,0,0
2004,HUN,310,Hungary,0,10,6,7,11.10412505,127000000000,7.004628539,10107146,6,123.2677026,0.866699994,2,1,Hungary,Hungary,0,0
2004,IND,750,India,1,9,0,1,12.04384151,1110000000000,9.052933702,1129623456,427,37.50381406,0.693799973,8,7,India,India,0,1
2004,ITA,325,Italy/Sardinia,1,10,6,6,12.33192508,2150000000000,7.761065359,57685327,26,47.43033039,0.760900021,2,2,Italy,Italy,1,1
2004,MAR,600,Morocco,1,-6,4,4,10.84934142,70687304633,7.478785954,30115214,5,61.59653347,0.306800008,4,4,Morocco,Morocco,0,0
2004,MEX,70,Mexico,1,8,3,3,11.98252902,961000000000,8.019178342,104514932,79,58.42432149,0.4912,5,5,Mexico,Mexico,0,1
2004,MOZ,541,Mozambique,1,5,4,5,9.859923287,7243080088,7.299083301,19910552,0,69.1400845,0.310299993,4,3,Mozambique,Mozambique,0,0
2004,MYS,820,Malaysia,1,3,4,5,11.28890398,194000000000,7.401239408,25190652,10,210.3742659,0.414799988,4,3,Malaysia,Malaysia,0,1
2004,NPL,790,Nepal,1,-6,0,1,10.0949807,12444593149,7.405164338,25419344,247,46.14728672,0.2949,8,7,Nepal,Nepal,0,1
2004,PHL,840,Philippines,0,8,1,2,11.17528272,150000000000,7.92793746,84710542,27,102.6425178,0.488000005,7,6,Philippines,Philippines,1,1
2004,SDN,625,Sudan,1,-6,2,0,10.63546179,43197815736,7.480210999,30214193,6,37.79031548,0.064300001,6,8,Sudan,Sudan,0,1
2004,SGP,830,Singapore,0,-2,7,8,11.20659923,161000000000,6.61978848,4166664,1,401.5237125,0.441399992,1,0,Singapore,Singapore,0,0
2004,SLV,92,El Salvador,1,7,5,5,10.21696608,16480336828,6.779870328,6023797,13,69.78226418,0.44569999,3,3,El Salvador,El Salvador,0,0
2004,SWE,380,Sweden,0,10,8,7,11.64207655,439000000000,6.953930236,8993531,2,78.93145093,0.972199976,0,1,Sweden,Sweden,0,1
2004,TCD,483,Chad,1,-2,2,4,9.855270175,7165890625,6.988325561,9734767,0,101.7685909,0.0244,6,4,Chad,Chad,0,0
2004,TMP,860,East Timor,1,6,7,6,9.28630078,1933306806,5.987618454,971893,8,112.2904889,0.814899981,1,2,Timor-Leste,Timor-Leste,0,0
2004,USA,2,United States of America,0,10,4,6,13.14132746,13800000000000,8.466578931,292805298,0,24.35240674,0.986800015,4,2,United States,USA,1,1
2004,VEN,101,Venezuela,1,6,2,4,11.47294066,297000000000,7.414916452,25996594,104,55.3674556,0.363000005,6,4,Venezuela,Venezuela,0,1
2005,ARG,160,Argentina,1,8,6,4,11.52324947,334000000000,7.589870673,38892931,77,40.55127097,0.479999989,2,4,Argentina,Argentina,0,1
2005,AUS,900,Australia,0,10,7,7,11.99806264,996000000000,7.309519451,20394800,170,39.27118264,0.981299996,1,1,Australia,Australia,0,1
2005,AUT,305,Austria,0,10,7,7,11.564989,367000000000,6.915285257,8227829,4,94.03380568,0.968699992,1,1,Austria,Austria,0,1
2005,BEL,211,Belgium,0,10,8,7,11.65013844,447000000000,7.020303967,10478617,8,144.5290507,0.954299986,0,1,Belgium,Belgium,0,1
2005,BEN,434,Benin,1,6,7,7,9.761805831,5778376437,6.902123965,7982225,0,45.81656011,0.38530001,1,1,Benin,Benin,0,1
2005,BGD,771,Bangladesh,1,6,0,1,10.93379269,85860356478,8.143125719,139035505,132,34.39693486,0.331499994,8,7,Bangladesh,Bangladesh,0,0
2005,BGR,355,Bulgaria,1,9,6,5,10.62933617,42592798159,6.884170482,7658972,2,100.4968811,0.550199986,2,3,Bulgaria,Bulgaria,0,0
2005,BHR,692,Bahrain,1,-7,6,6,10.2927096,19620478723,5.948981871,889164,12,148.3135251,0.215299994,2,2,Bahrain,Bahrain,0,0
2005,BRA,140,Brazil,1,8,4,4,12.24914942,1770000000000,8.269809618,186127103,45,27.08679521,0.525900006,4,4,Brazil,Brazil,0,1
2005,BWA,571,Botswana,1,8,7,7,10.00991646,10230961746,6.255049993,1799078,2,88.50535206,0.919099987,1,1,Botswana,Botswana,0,1
2005,CAN,20,Canada,0,10,6,7,12.15654309,1430000000000,7.508445586,32243753,6,69.98287966,0.98089999,2,1,Canada,Canada,0,1
2005,CHL,155,Chile,1,9,7,6,11.25924018,182000000000,7.209051547,16182721,22,71.61676087,0.924499989,1,2,Chile,Chile,0,0
2005,CIV,437,Cote D<U+0092>Ivoire,1,0,2,2,10.3483198,22300767039,7.26374289,18354514,13,93.92263771,0.265899986,6,6,Ivory Coast,Cote d'Ivoire,0,0
2005,COL,100,Colombia,1,7,0,0,11.36166174,230000000000,7.629895849,42647723,5,37.53595537,0.426499993,8,8,Colombia,Colombia,0,1
2005,CUB,40,Cuba,0,-7,4,4,10.69444266,49481477379,7.051599403,11261582,8,39.36137443,0.106600001,4,4,Cuba,Cuba,0,0
2005,CZE,316,Czech Republic,0,10,7,6,11.26462424,184000000000,7.009077463,10211216,22,122.0152585,0.702600002,1,2,Czech Republic,Czech Rep.,0,1
2005,DEU,255,German Federal Republic,1,10,8,7,12.50552033,3200000000000,7.916292951,82469422,0,70.91871294,0.976999998,0,1,Germany,FRG/Germany,0,1
2005,DOM,42,Dominican Republic,1,8,4,4,10.60948154,40689423508,6.958910464,9097257,2,61.65355874,0.475199997,4,4,Dominican Republic,Dom. Rep.,0,0
2005,ECU,130,Ecuador,1,6,4,5,10.7699404,58876285669,7.140691747,13825847,79,56.0998297,0.468199998,4,3,Ecuador,Ecuador,0,0
2005,EGY,651,Egypt,1,-3,3,2,11.2100803,162000000000,7.878082505,75523569,196,62.95264624,0.325700015,5,6,Egypt,Egypt,0,0
2005,ESP,230,Spain,0,10,6,7,12.13178222,1350000000000,7.640015637,43653155,28,54.76229758,0.909200013,2,1,Spain,Spain,1,1
2005,FRA,220,France,1,9,7,6,12.40428965,2540000000000,7.80057516,63179351,53,53.98070678,0.68809998000000006,1,2,France,France,1,1
2005,GEO,372,Georgia,0,7,6,4,9.976797813,9479770278,6.591339462,3902469,19,85.31631285,0.3574,2,4,Georgia,Georgia,1,0
2005,GHA,452,Ghana,0,8,6,6,10.37050618,23469626650,7.33874809,21814642,0,98.17151411,0.446200013,2,2,Ghana,Ghana,0,0
2005,GRC,350,Greece,1,10,6,6,11.48334762,304000000000,7.040891536,10987314,26,50.90086412,0.738799989,2,2,Greece,Greece,1,0
2005,GTM,90,Guatemala,1,8,6,5,10.53845652,34550673406,7.117139595,13096028,34,66.04865537,0.44569999,2,3,Guatemala,Guatemala,0,0
2005,HUN,310,Hungary,0,10,7,6,11.12217654,132000000000,7.003764819,10087065,2,127.5930883,0.868300021,1,2,Hungary,Hungary,0,0
2005,IND,750,India,1,9,0,0,12.07695704,1190000000000,9.059794296,1147609927,510,42.00166962,0.690800011,8,8,India,India,0,1
2005,ITA,325,Italy/Sardinia,1,10,7,6,12.33546191,2170000000000,7.763199435,57969484,21,49.30101076,0.731400013,1,2,Italy,Italy,1,1
2005,MAR,600,Morocco,1,-6,3,4,10.86340659,73014076005,7.483666604,30455561,5,67.91485449,0.302599996,5,4,Morocco,Morocco,0,0
2005,MEX,70,Mexico,1,8,3,3,11.99243775,983000000000,8.025327182,106005203,51,62.35912383,0.4912,5,5,Mexico,Mexico,0,1
2005,MOZ,541,Mozambique,1,5,5,4,9.887834744,7723866243,7.311625143,20493925,4,68.91520011,0.313699991,3,4,Mozambique,Mozambique,0,0
2005,MYS,820,Malaysia,1,3,5,4,11.31146353,205000000000,7.409774433,25690611,4,203.8546446,0.416599989,3,4,Malaysia,Malaysia,0,1
2005,NPL,790,Nepal,1,-6,0,0,10.10983369,12877563075,7.410684462,25744500,201,44.06294748,0.329899997,8,8,Nepal,Nepal,0,1
2005,PHL,840,Philippines,0,8,1,1,11.19555097,157000000000,7.936142876,86326250,141,97.8785524,0.489399999,7,7,Philippines,Philippines,1,1
2005,SDN,625,Sudan,1,-4,1,2,10.66682879,46433219017,7.490653862,30949516,24,47.58002131,0.092900001,7,6,Sudan,Sudan,1,1
2005,SGP,830,Singapore,0,-2,6,7,11.23743817,173000000000,6.629996621,4265762,3,420.4305129,0.432700008,2,1,Singapore,Singapore,0,0
2005,SLV,92,El Salvador,1,7,5,5,10.22856811,16926536635,6.781907746,6052123,3,69.71580503,0.438300014,3,3,El Salvador,El Salvador,0,0
2005,TCD,483,Chad,1,-2,2,2,9.924688624,8407921035,7.00417657,10096633,1,85.84674503,0.025599999,6,6,Chad,Chad,0,0
2005,TMP,860,East Timor,1,6,5,7,9.419456645,2626979268,5.997882001,995135,11,106.5817647,0.796199977,3,1,Timor-Leste,Timor-Leste,0,0
2005,USA,2,United States of America,0,10,4,4,13.15632195,14300000000000,8.47058188,295516599,0,25.55599404,0.986299992,4,4,United States,USA,1,1
2005,VEN,101,Venezuela,1,6,2,2,11.51558643,328000000000,7.42213737,26432447,30,60.12732976,0.354999989,6,6,Venezuela,Venezuela,0,1
2005,YSR,345,Yugoslavia,1,6,5,5,10.55761383,36108864271,6.871617822,7440769,5,73.01692955,0.171900004,3,3,Serbia,Yugoslavia,1,1
2006,AUS,900,Australia,0,10,7,7,12.01003268,1020000000000,7.315926284,20697900,180,41.60422709,0.981299996,1,1,Australia,Australia,0,1
2006,AUT,305,Austria,0,10,7,7,11.57973559,380000000000,6.917434137,8268641,0,98.08831121,0.966899991,1,1,Austria,Austria,0,1
2006,BEL,211,Belgium,0,10,8,8,11.66108352,458000000000,7.023168392,10547958,4,149.5675093,0.953299999,0,0,Belgium,Belgium,0,1
2006,BEN,434,Benin,1,7,6,7,9.778617848,6006449749,6.914707843,8216897,1,46.85187251,0.375800014,2,1,Benin,Benin,0,1
2006,BGD,771,Bangladesh,1,6,1,0,10.96184274,91588877879,8.148976231,140921167,387,38.11192443,0.298099995,7,8,Bangladesh,Bangladesh,0,0
2006,BGR,355,Bulgaria,1,9,6,6,10.65820969,45520779748,6.88087199,7601022,3,111.8598398,0.569500029,2,2,Bulgaria,Bulgaria,0,0
2006,BHR,692,Bahrain,1,-7,6,6,10.31992462,20889335106,5.981554962,958418,25,147.1041811,0.214499995,2,2,Bahrain,Bahrain,0,0
2006,BLR,370,Belarus (Byelorussia),1,-7,4,5,10.65688881,45382541170,6.982493933,9604924,117,124.2951039,0.162400007,4,3,Belarus,Belarus,0,0
2006,BRA,140,Brazil,1,8,2,4,12.26602462,1850000000000,8.2745442829999991,188167356,29,26.04169988,0.526600003,6,4,Brazil,Brazil,0,1
2006,BWA,571,Botswana,1,8,6,7,10.04480097,11086666195,6.263850914,1835908,2,86.33458892,0.921599984,2,1,Botswana,Botswana,0,1
2006,CAF,482,Central African Republic,1,-1,3,3,9.246683825,1764752577,6.614693619,4118069,0,36.39587023,0.188800007,5,5,Central African Republic,Cent. Af. Rep.,0,0
2006,CAN,20,Canada,0,10,6,6,12.1742692,1490000000000,7.512833413,32571174,16,68.2513217,0.979799986,2,2,Canada,Canada,0,1
2006,CHL,155,Chile,1,10,7,7,11.28584524,193000000000,7.213637377,16354504,115,73.09865108,0.9296,1,1,Chile,Chile,0,0
2006,CIV,437,Cote D<U+0092>Ivoire,1,0,2,2,10.35485362,22638811513,7.273115123,18754916,17,95.06972995,0.255499989,6,6,Ivory Coast,Cote d'Ivoire,0,0
2006,COL,100,Colombia,1,7,0,0,11.39014878,246000000000,7.635492764,43200897,21,39.74696047,0.412499994,8,8,Colombia,Colombia,0,1
2006,CUB,40,Cuba,0,-7,4,4,10.743916,55451844706,7.051586523,11261248,4,37.18801429,0.133200005,4,4,Cuba,Cuba,0,0
2006,CZE,316,Czech Republic,0,9,7,7,11.29341339,197000000000,7.010253513,10238905,13,127.6325026,0.680599988,1,1,Czech Republic,Czech Rep.,0,1
2006,DEU,255,German Federal Republic,1,10,8,8,12.52177859,3320000000000,7.915803077,82376451,0,77.44972915,0.975600004,0,0,Germany,FRG/Germany,0,1
2006,DOM,42,Dominican Republic,1,8,3,4,10.64760217,44422415833,6.964669023,9218686,3,63.76648264,0.473800004,5,4,Dominican Republic,Dom. Rep.,0,0
2006,ECU,130,Ecuador,1,7,4,4,10.78865557,61468918472,7.147966293,14059384,34,59.70978319,0.46540001,4,4,Ecuador,Ecuador,0,0
2006,EGY,651,Egypt,1,-3,3,3,11.23882863,173000000000,7.885777576,76873663,89,61.51853651,0.309799999,5,5,Egypt,Egypt,0,0
2006,ESP,230,Spain,0,10,5,6,12.14924683,1410000000000,7.647356745,44397319,35,56.17713481,0.912199974,3,2,Spain,Spain,1,1
2006,FRA,220,France,1,9,7,7,12.4147996,2600000000000,7.803603092,63621381,106,56.10342445,0.677100003,1,1,France,France,1,1
2006,GEO,372,Georgia,0,7,4,6,10.01589361,10372742929,6.588870564,3880347,33,89.88236753,0.364199996,4,2,Georgia,Georgia,1,0
2006,GHA,452,Ghana,0,8,5,6,10.39744745,24971662220,7.349841744,22379055,6,65.92144384,0.451099992,3,2,Ghana,Ghana,0,0
2006,GRC,350,Greece,1,10,5,6,11.5072269,322000000000,7.042195861,11020362,38,52.85023864,0.727800012,3,2,Greece,Greece,1,0
2006,GTM,90,Guatemala,1,8,5,6,10.56121379,36409422520,7.127008238,13397021,5,66.81818595,0.446799994,3,2,Guatemala,Guatemala,0,0
2006,HUN,310,Hungary,0,10,7,7,11.13933745,138000000000,7.003088551,10071370,265,148.8675024,0.868700027,1,1,Hungary,Hungary,0,0
2006,IND,750,India,1,9,0,0,12.11062674,1290000000000,9.06650717,1165486291,782,45.7244805,0.689700007,8,8,India,India,0,1
2006,ITA,325,Italy/Sardinia,1,10,6,7,12.34317021,2200000000000,7.764504749,58143979,19,53.16817918,0.706200004,2,1,Italy,Italy,1,1
2006,MAR,600,Morocco,1,-6,4,3,10.89511646,78544623311,7.488616744,30804683,4,71.49628678,0.300399989,4,5,Morocco,Morocco,0,0
2006,MEX,70,Mexico,1,8,1,3,12.01153238,1030000000000,8.031651411,107560153,330,56.09272463,0.49149999,7,5,Mexico,Mexico,0,1
2006,MOZ,541,Mozambique,1,5,5,5,9.928049712,8473243992,7.323872873,21080110,1,64.30396242,0.3125,3,3,Mozambique,Mozambique,0,0
2006,MYS,820,Malaysia,1,3,4,5,11.33506656,216000000000,7.418333796,26201961,27,202.5771468,0.418900013,4,3,Malaysia,Malaysia,0,1
2006,NGA,475,Nigeria,1,4,2,2,11.43717006,274000000000,8.153931599,142538308,46,42.5665658,0.307300001,6,6,Nigeria,Nigeria,0,0
2006,NPL,790,Nepal,1,6,0,0,10.12420558,13310843466,7.416085937,26066693,536,44.76198776,0.398799986,8,8,Nepal,Nepal,0,1
2006,PHL,840,Philippines,0,8,0,1,11.21774444,165000000000,7.943932917,87888675,69,94.94082815,0.486000001,8,7,Philippines,Philippines,1,1
2006,SDN,625,Sudan,1,-4,1,1,10.7084753,51106401195,7.500535917,31661823,9,45.7449141,0.1039,7,7,Sudan,Sudan,0,1
2006,SGP,830,Singapore,0,-2,5,6,11.27488491,188000000000,6.643587386,4401365,3,425.3633995,0.41170001,3,2,Singapore,Singapore,0,0
2006,SLV,92,El Salvador,1,7,5,5,10.24703099,17661638412,6.783860648,6079399,12,73.45558403,0.431499988,3,3,El Salvador,El Salvador,0,0
2006,TCD,483,Chad,1,-2,2,2,9.927494904,8462426393,7.019412258,10457124,3,95.91322863,0.027000001,6,6,Chad,Chad,0,0
2006,TMP,860,East Timor,1,7,6,5,9.570756894,3721833098,6.007078329,1016432,76,136.4863429,0.717999995,2,3,Timor-Leste,Timor-Leste,0,0
2006,USA,2,United States of America,0,10,4,4,13.16854757,14700000000000,8.474769582,298379912,0,26.90014861,0.985599995,4,4,United States,USA,1,1
2006,VEN,101,Venezuela,1,5,2,2,11.55647377,360000000000,7.428947428,26850194,26,58.66559156,0.347799987,6,6,Venezuela,Venezuela,0,1
2006,YSR,345,Yugoslavia,1,6,6,5,10.57924872,37953228465,6.869910156,7411569,0,76.90795002,0.179100007,2,3,Serbia,Yugoslavia,1,1
2007,ARG,160,Argentina,1,8,6,5,11.59432071,393000000000,7.598618669,39684295,66,40.94517062,0.487500012,2,3,Argentina,Argentina,0,1
2007,AUS,900,Australia,0,10,7,7,12.02641477,1060000000000,7.318639228,20827600,142,42.05143968,0.981000006,1,1,Australia,Australia,0,1
