police,repress_index_lagged,hasNHRI,cameo_protests,pop_WDI_log10,polity2_P4,gdp_WDI_log10,lji_LS,ifs,cowcode,year,geocode
1,3,1,20,6.723629519,8,9.843702554,0.552900016,NIC,93,2003,Nicaragua
1,3,1,8,6.729564465,8,9.866181118,0.549700022,NIC,93,2004,Nicaragua
1,3,1,23,6.735494305,8,9.884392128,0.546999991,NIC,93,2005,Nicaragua
1,3,1,13,6.741448095,8,9.90206109,0.548399985,NIC,93,2006,Nicaragua
1,3,1,4,6.747416081,9,9.923563867,0.553600013,NIC,93,2007,Nicaragua
1,2,1,12,6.753386318,9,9.938233792,0.563300014,NIC,93,2008,Nicaragua
1,3,1,15,6.759329794,9,9.923692533,0.575100005,NIC,93,2009,Nicaragua
1,3,1,8,6.765226213,9,9.942436631,0.593299985,NIC,93,2010,Nicaragua
0,2,0,0,6.428801281,9,10.11016131,0.509199977,PAN,95,1994,Panama
0,2,0,1,6.437697937,9,10.1177029,0.504499972,PAN,95,1995,Panama
0,4,1,8,6.446582365,9,10.13506894,0.498400003,PAN,95,1996,Panama
0,1,1,0,6.45544073,9,10.16225944,0.492500007,PAN,95,1997,Panama
0,1,1,3,6.464238496,9,10.19302711,0.486600012,PAN,95,1998,Panama
0,0,1,0,6.472931302,9,10.20971457,0.478300005,PAN,95,1999,Panama
0,2,1,0,6.481489639,9,10.22135002,0.462300003,PAN,95,2000,Panama
0,2,1,7,6.489909004,9,10.22383692,0.448199987,PAN,95,2001,Panama
0,1,1,2,6.498198588,9,10.23341167,0.437599987,PAN,95,2002,Panama
0,0,1,7,6.506376213,9,10.2513023,0.434199989,PAN,95,2003,Panama
0,1,1,17,6.514462213,9,10.28279995,0.4278,PAN,95,2004,Panama
0,1,1,14,6.522472533,9,10.31295941,0.41870001,PAN,95,2005,Panama
0,2,1,0,6.530413078,9,10.34899899,0.425099999,PAN,95,2006,Panama
0,1,1,2,6.538281467,9,10.39815491,0.440899998,PAN,95,2007,Panama
0,1,1,8,6.546074064,9,10.43897733,0.451900005,PAN,95,2008,Panama
0,1,1,0,6.553787787,9,10.4443423,0.461499989,PAN,95,2009,Panama
0,1,1,14,6.561421856,9,10.46894223,0.485500008,PAN,95,2010,Panama
0,1,0,0,5.88400703,5,9.373416765,0.723100007,FJI,950,1994,Fiji
0,0,0,0,5.889539799,5,9.384140625,0.723500013,FJI,950,1995,Fiji
0,0,0,0,5.894529834,5,9.404501909,0.721599996,FJI,950,1996,Fiji
0,1,1,0,5.899128581,5,9.394840767,0.713500023,FJI,950,1997,Fiji
0,1,1,0,5.903175209,5,9.400450214,0.685800016,FJI,950,1998,Fiji
0,1,1,2,5.906498276,6,9.437079104,0.662500024,FJI,950,1999,Fiji
0,1,1,15,5.909024067,5,9.429632629,0.626900017,FJI,950,2000,Fiji
0,1,1,4,5.910584388,5,9.438232801,0.627200007,FJI,950,2001,Fiji
0,2,1,1,5.911294536,5,9.451912495,0.602400005,FJI,950,2002,Fiji
1,1,1,1,5.911730606,5,9.456233866,0.589900017,FJI,950,2003,Fiji
1,1,1,1,5.912678968,6,9.478662236,0.585699975,FJI,950,2004,Fiji
1,1,1,2,5.914662545,6,9.481691708,0.566200018,FJI,950,2005,Fiji
1,1,1,3,5.917962145,-3,9.489663333,0.448300004,FJI,950,2006,Fiji
1,3,1,0,5.92230497,-4,9.485953185,0.257699996,FJI,950,2007,Fiji
0,3,1,0,5.927042208,-4,9.49041555,0.173600003,FJI,950,2008,Fiji
0,3,1,0,5.931273231,-4,9.484353958,0.1329,FJI,950,2009,Fiji
0,2,1,0,5.934406533,-4,9.49700002,0.135199994,FJI,950,2010,Fiji
